id,prices.amountMax,prices.amountMin,prices.merchant,brand,name,weight,,,,,
AV0A-lHuvKc47QAVflgj,174.99,174.99,Bestbuy.com,Corsair,CORSAIR VENGEANCE RGB 16GB (2x8GB) DDR4 3200MHz C16 Desktop Memory - Black,4 ounces,,,,,
AVpgUFUC1cnluZ0-zve8,25.89,25.89,Wayfair - Bestbuy.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpgUFUC1cnluZ0-zve8,20.99,20.99,Bestbuy.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpgUFUC1cnluZ0-zve8,38.99,38.99,Wayfair - Walmart.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpgUFUC1cnluZ0-zve8,20.99,20.99,Bestbuy.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpgUFUC1cnluZ0-zve8,20.99,20.99,Wayfair - Bestbuy.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpgUFUC1cnluZ0-zve8,29.99,29.99,Wayfair - Walmart.com,DENAQ,"DENAQ - AC Power Adapter and Charger for Select HP Omnibook, Pavilion and Presario Laptops - Black",1.5 pounds,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.95,49.95,District Camera,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.95,49.95,bhphotovideo.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,39.99,39.99,goldstar_tech,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,29.95,29.95,bhphotovideo.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.95,49.95,buydig,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,39.99,39.99,Bestbuy.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,42.46,42.46,bhphotovideo.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,39.95,39.95,bhphotovideo.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfSgKO1cnluZ0-h5Jx,49.99,49.99,Bestbuy.com,Peak Design,SlideLITE Camera Strap SLL-1 (Black),5.0 oz,,,,,
AVpfnp8HLJeJML43AmVi,79.95,79.95,bhphotovideo.com,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,78.99,78.99,Bestbuy.com,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,89.95,89.95,bhphotovideo.com,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,65.19,65.19,Walmart.com,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,66.99,66.99,bhphotovideo.com,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AVpfnp8HLJeJML43AmVi,79.95,79.95,Adorama Camera,Lowepro,Flipside 300 Backpack (Black),2.9 lb,,,,,
AV13iAUYGV-KLJ3aka9M,450.99,450.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,397.99,Walmart.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,477.99,477.99,bhphotovideo.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,496.36,496.36,Wholesale Connection,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,477.99,Walmart.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,449.99,449.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,479.99,479.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,497.99,Walmart.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,549,549,Beach Camera,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,497.99,497.99,bhphotovideo.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,549.99,549.99,Beach Camera,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,447.99,Walmart.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,447.99,447.99,bhphotovideo.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,529,529,Beach Camera,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,599.99,329.99,Walmart.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,431.99,431.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,497.99,497.99,Beach Camera,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,499.99,499.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,399.99,399.99,Bestbuy.com,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AV13iAUYGV-KLJ3aka9M,499.99,499.99,Beach Camera,Samsung,"Samsung - 50 Class (49.5"" Diag.) - LED - 1080p - Smart - HDTV""",27.8 pounds,,,,,
AVpgF1BOilAPnD_xnTsK,37.99,37.99,Walmart.com,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,39.99,39.99,Bestbuy.com,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,49.99,49.99,SharpPrices,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,43.99,43.99,AMI Ventures Inc,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,49.99,49.99,Bestbuy.com,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,32.99,32.99,Bestbuy.com,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,37.99,37.99,Bestbuy.com,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpgF1BOilAPnD_xnTsK,44.65,44.65,AMI Ventures Inc,"Sdi Technologies, Inc.",iHome Rechargeable Splash Proof Stereo Bluetooth Speaker - Black (IBT33BC),12.5 ounces,,,,,
AVpfM3TL1cnluZ0-gDuQ,99.99,99.99,Bestbuy.com,Polk Audio,Polk Audio - 50 W Woofer - Black,26 pounds,,,,,
AVpjQLlKLJeJML43tRja,229.99,229.99,Bestbuy.com,Apple,Apple - Pre-Owned iPad 3 - 64GB - Black,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,299.99,299.99,Bestbuy.com,Apple,Apple - Pre-Owned iPad 3 - 64GB - Black,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,649.99,649.99,Bestbuy.com,Apple,Apple - Pre-Owned iPad 3 - 64GB - Black,16.48 ounces,,,,,
AVpjQLlKLJeJML43tRja,249.99,249.99,Bestbuy.com,Apple,Apple - Pre-Owned iPad 3 - 64GB - Black,16.48 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,74.99,74.99,Technology Galaxy,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,70.88,70.88,Hippo-Deals,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,45.1,45.1,OutletPC,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,79.99,79.99,Technology Galaxy,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,64.99,64.99,Bestbuy.com,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV1YFmcQglJLPUi8IGd1,67.99,67.99,Bestbuy.com,Corsair,Corsair CMSA8GX3M2A1066C7 Apple 8 GB Dual Channel Kit DDR3 1066 (PC3 8500) 204-Pin DDR3 Laptop SO-DIMM Memory 1.5V,0.8 ounces,,,,,
AV2Zq0TUvKc47QAVpH6i,61.85,61.85,bhphotovideo.com,Peerless-AV,ST640P Universal Tilt Wall Mount for 32 to 50 Displays,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,69.99,69.99,Bestbuy.com,Peerless-AV,ST640P Universal Tilt Wall Mount for 32 to 50 Displays,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,59.95,59.95,bhphotovideo.com,Peerless-AV,ST640P Universal Tilt Wall Mount for 32 to 50 Displays,8 pounds,,,,,
AV2Zq0TUvKc47QAVpH6i,69.99,69.99,Bestbuy.com,Peerless-AV,ST640P Universal Tilt Wall Mount for 32 to 50 Displays,8 pounds,,,,,
AVpgm2X2ilAPnD_xu0wB,599.99,599.99,Bestbuy.com,Bose,Virtually Invisible 891 In-Wall Speakers (Pair),5.2 lb,,,,,
AVpgm2X2ilAPnD_xu0wB,599,599,bhphotovideo.com,Bose,Virtually Invisible 891 In-Wall Speakers (Pair),5.2 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399,399,wwstereo,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,499,499,bhphotovideo.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599.98,599.98,Bestbuy.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399,399,bhphotovideo.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,499.98,499.98,Bestbuy.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,399.98,399.98,Bestbuy.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,349.98,349.98,Bestbuy.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599.98,599.98,Bestbuy.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVzNjFsJvKc47QAVd1TD,599,599,bhphotovideo.com,Denon,AVR-X1400H 7.2-Channel Network A/V Receiver,18.7 lb,,,,,
AVpf5N1w1cnluZ0-tJMj,21.99,21.99,Buy.com - Bestbuy.com,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,19.14,19.14,Walmart.com,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,24.99,24.99,Bestbuy.com,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,18.95,18.95,Walmart.com,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,24.99,24.99,Bestbuy.com,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf5N1w1cnluZ0-tJMj,11.99,11.99,BrownBearTech,DENAQ,DENAQ - AC Power Adapter and Charger for Select Toshiba Satellite and Satellite Pro Laptops - Black,1.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,39.99,39.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,22.99,22.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,27.99,27.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,20.99,20.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,39.99,39.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,23.99,23.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,33.99,33.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,26.99,26.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,19.99,19.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVpf24SVLJeJML43FAIX,24.99,24.99,Bestbuy.com,Lenovo,Lenovo - AC Adapter for Select Lenovo Yoga Laptops - Black,2.2 pounds,,,,,
AVphQfSlilAPnD_x3PsG,255.57,255.57,Aztek Computers,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,259.99,259.99,Bestbuy.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,179.95,179.95,bhphotovideo.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,259.99,259.99,Bestbuy.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,269.74,269.74,Aztek Computers,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,276.43,276.43,UnbeatableSale,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,286.99,286.99,bhphotovideo.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,207.99,207.99,Bestbuy.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,379.95,379.95,bhphotovideo.com,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AVphQfSlilAPnD_x3PsG,267.38,267.38,Aztek Computers,Elite Screens,"Elite Screens - Spectrum Series 110 Motorized Projector Screen - Black""",32 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,98,98,bhphotovideo.com,Sony,Sony - SRS-XB21 Portable Bluetooth Speaker - Black,1.2 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,99.99,99.99,bhphotovideo.com,Sony,Sony - SRS-XB21 Portable Bluetooth Speaker - Black,1.2 pounds,,,,,
AWLk3Ju4Iwln0LfXl1IO,99.99,99.99,Bestbuy.com,Sony,Sony - SRS-XB21 Portable Bluetooth Speaker - Black,1.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,128.59,128.59,Beach Camera,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,249.99,249.99,TigerDirect - Walmart.com,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,181.98,181.98,Bestbuy.com,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,125.99,125.99,Bestbuy.com,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,99.79,99.79,DealClock,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,127.99,127.99,Bestbuy.com,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,118.59,118.59,DealClock,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,109.41,109.41,DiamondBuy,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfvR8QilAPnD_xhYtm,249.99,249.99,Bestbuy.com,Russound,"Russound - Acclaim 5 Series 6-1/2 Indoor/Outdoor Speaker (Each) - White""",7.2 pounds,,,,,
AVpfDM-4ilAPnD_xT1W0,799.99,799.99,bhphotovideo.com,SVS,SB-2000 12 500W Subwoofer (Piano Gloss Black),34.8 lb,,,,,
AVpfDM-4ilAPnD_xT1W0,799.98,799.98,Bestbuy.com,SVS,SB-2000 12 500W Subwoofer (Piano Gloss Black),34.8 lb,,,,,
AVpjdPfPilAPnD_xNmIv,59.99,59.99,Bestbuy.com,Kenwood,"Kenwood - Road Series 6 x 8"" 2-Way Car Speakers with Paper Woofer Cones (Pair) - Black""",4.2 pounds,,,,,
AVpjdPfPilAPnD_xNmIv,23.99,23.99,Bestbuy.com,Kenwood,"Kenwood - Road Series 6 x 8"" 2-Way Car Speakers with Paper Woofer Cones (Pair) - Black""",4.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,799.99,799.99,Bestbuy.com,Hisense,"Hisense - 55 Class - LED - H9 Series - 2160p - Smart - 4K UHD TV with HDR""",43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,599.99,599.99,Hisense USA Corporation,Hisense,"Hisense - 55 Class - LED - H9 Series - 2160p - Smart - 4K UHD TV with HDR""",43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,599.99,599.99,Bestbuy.com,Hisense,"Hisense - 55 Class - LED - H9 Series - 2160p - Smart - 4K UHD TV with HDR""",43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,699.99,699.99,Hisense USA Corporation,Hisense,"Hisense - 55 Class - LED - H9 Series - 2160p - Smart - 4K UHD TV with HDR""",43.2 pounds,,,,,
AWIsfzRiYSSHbkXwx4H3,699.99,699.99,Bestbuy.com,Hisense,"Hisense - 55 Class - LED - H9 Series - 2160p - Smart - 4K UHD TV with HDR""",43.2 pounds,,,,,
AVpiVYLb1cnluZ0-MQnR,119.99,119.99,Bestbuy.com,WD,4TB Red 5400 rpm SATA III 3.5 Internal NAS HDD Retail Kit,1.52 lb,,,,,
AVpiVYLb1cnluZ0-MQnR,149.99,149.99,bhphotovideo.com,WD,4TB Red 5400 rpm SATA III 3.5 Internal NAS HDD Retail Kit,1.52 lb,,,,,
AVpiVYLb1cnluZ0-MQnR,149.99,149.99,Bestbuy.com,WD,4TB Red 5400 rpm SATA III 3.5 Internal NAS HDD Retail Kit,1.52 lb,,,,,
AVpiLlubilAPnD_xBoTa,22.18,17.99,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,24.99,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,17.99,15.94,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,16.99,16.99,Bestbuy.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.16,22.16,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.2,14.99,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.22,16.79,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,24.99,Bestbuy.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,22.99,22.99,Bestbuy.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,16.99,16.99,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,17.79,16.46,Walmart.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpiLlubilAPnD_xBoTa,24.99,24.99,Bestbuy.com,House of Marley,House of Marley Smile Jamaica In-Ear Earbuds,0.6 ounces,,,,,
AVpgswjcLJeJML43Ro-G,36.94,36.94,UnbeatableSale,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,28.99,28.99,Bestbuy.com,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,34.05,34.05,Walmart.com,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,26.99,26.99,Bestbuy.com,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,49.99,49.99,Bestbuy.com,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,49.18,38.68,My Goods,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,34.99,34.99,focuscamera,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,29.99,29.99,Bestbuy.com,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpgswjcLJeJML43Ro-G,47.19,47.19,Direct Home Supplies,Midland,Details About Midland Wr120c Noaa Weather Alert Radio,1.4 pounds,,,,,
AVpfQk2EilAPnD_xYTQK,853.99,853.99,Bestbuy.com,Marantz,Marantz - 1400W 7.2-Ch. 4K Ultra HD and 3D Pass-Through A/V Home Theater Receiver - Black,22.1 pounds,,,,,
AVpfQk2EilAPnD_xYTQK,899.98,899.98,Bestbuy.com,Marantz,Marantz - 1400W 7.2-Ch. 4K Ultra HD and 3D Pass-Through A/V Home Theater Receiver - Black,22.1 pounds,,,,,
AVpfIjJULJeJML433Ga2,76.61,76.61,MA Trade LLC,JVC,JVC KD-X320BTS Apple iPod and Android Digital Media Receiver with Bluetooth,1.8 pounds,,,,,
AVpfIjJULJeJML433Ga2,79.99,79.99,MA Trade LLC,JVC,JVC KD-X320BTS Apple iPod and Android Digital Media Receiver with Bluetooth,1.8 pounds,,,,,
AVpfFHiHilAPnD_xUgSL,27.43,27.43,Walmart.com,iSimple,iSimple ISBC01 BluClik Bluetooth Remote Control with Steering Wheel and Dash Mounts,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,31.78,31.78,Walmart.com,iSimple,iSimple ISBC01 BluClik Bluetooth Remote Control with Steering Wheel and Dash Mounts,2.4 ounces,,,,,
AVpfFHiHilAPnD_xUgSL,25.43,23.07,Walmart.com,iSimple,iSimple ISBC01 BluClik Bluetooth Remote Control with Steering Wheel and Dash Mounts,2.4 ounces,,,,,
